lat,lon,road_class,traffic_weight
26.8188865,75.7971464,trunk,0.9
26.8190435,75.797425,tertiary,0.3
26.8189822,75.7974532,tertiary,0.3
26.8203503,75.7957223,tertiary,0.3
26.855221,75.9231293,tertiary,0.3
26.873205,75.9250122,tertiary,0.3
26.8795455,75.747821,trunk,0.9
26.9297759,75.8319132,secondary,0.5
26.866201,75.8013944,tertiary,0.3
26.8757872,75.7987837,tertiary,0.3
26.8689453,75.8006429,tertiary,0.3
26.8667437,75.8028172,tertiary,0.3
26.7908045,75.9481269,tertiary,0.3
26.806261,75.9385809,tertiary,0.3
26.7724675,75.9476119,tertiary,0.3
26.8661999,75.9041303,tertiary,0.3
26.8922048,75.7352372,trunk,0.9
26.8899425,75.7366495,trunk,0.9
26.9292322,75.8285084,secondary,0.5
26.8985423,75.7589731,trunk,0.9
26.9164092,75.8008325,tertiary,0.3
26.9171605,75.7853781,tertiary,0.3
26.8845671,75.7286605,trunk,0.9
26.886286,75.7321014,trunk,0.9
26.8625281,75.6752295,trunk,0.9
26.7759696,75.7293405,motorway,1.0
26.7969009,75.6906866,tertiary,0.3
26.7562855,75.8236147,tertiary,0.3
26.7554411,75.9187381,motorway,1.0
26.7668154,75.9252067,motorway,1.0
26.8246801,75.9172934,motorway,1.0
26.8429366,75.9234214,motorway,1.0
26.8578729,75.9250218,motorway,1.0
26.8642971,75.9254329,motorway,1.0
26.8686117,75.9259845,motorway,1.0
26.8817741,75.9094929,tertiary,0.3
26.8620596,75.9253737,motorway,1.0
26.8552643,75.9250464,motorway,1.0
26.8373149,75.9216728,motorway,1.0
26.8230968,75.91784,motorway,1.0
26.766778,75.925371,motorway,1.0
26.7553978,75.9188741,motorway,1.0
26.763661,75.7422317,motorway,1.0
26.7603463,75.7462702,motorway,1.0
26.7766315,75.7283332,motorway,1.0
26.7630208,75.7431552,motorway,1.0
26.847396,75.9240896,tertiary,0.3
26.7797264,75.8268429,tertiary,0.3
26.7814582,75.8253532,tertiary,0.3
26.7779521,75.8280316,trunk,0.9
26.7703735,75.8342139,trunk,0.9
26.7745643,75.8304449,trunk,0.9
26.7818936,75.8248514,trunk,0.9
26.7759879,75.830989,tertiary,0.3
26.7770892,75.834825,tertiary,0.3
26.776156,75.8291865,tertiary,0.3
26.7782409,75.8275699,tertiary,0.3
26.9037364,75.8447744,tertiary,0.3
26.7979116,75.8156054,secondary,0.5
26.7966179,75.8139046,secondary,0.5
26.7955028,75.8146685,trunk,0.9
26.8019692,75.8096053,trunk,0.9
26.8603948,75.7956635,primary,0.7
26.8697976,75.796952,primary,0.7
26.9232527,75.8269016,primary,0.7
26.922797,75.826662,primary,0.7
26.9231511,75.8270685,primary,0.7
26.9152305,75.8253167,tertiary,0.3
26.8134559,75.7827132,tertiary,0.3
26.8188928,75.7829963,tertiary,0.3
26.8188067,75.7830432,tertiary,0.3
26.8186679,75.7856703,trunk,0.9
26.8188355,75.7825991,trunk,0.9
26.9227581,75.8269185,primary,0.7
26.9232231,75.8266843,primary,0.7
26.8001934,75.8208049,tertiary,0.3
26.8021145,75.82182,tertiary,0.3
26.7990953,75.8176253,tertiary,0.3
26.802738,75.8187543,tertiary,0.3
26.7996858,75.8210713,tertiary,0.3
26.8009648,75.8234547,tertiary,0.3
26.7995282,75.8212929,tertiary,0.3
26.8022118,75.8256428,tertiary,0.3
26.8023702,75.8257484,tertiary,0.3
26.8021034,75.8257663,tertiary,0.3
26.8071481,75.8363821,tertiary,0.3
26.8070295,75.836227,tertiary,0.3
26.8071985,75.8359484,tertiary,0.3
26.8070384,75.8360881,tertiary,0.3
26.9013745,75.7817474,secondary,0.5
26.900778,75.7923776,tertiary,0.3
26.9026676,75.7861755,secondary,0.5
26.9023811,75.7873333,tertiary,0.3
26.9026011,75.7868512,tertiary,0.3
27.0430294,75.7609904,trunk,0.9
27.0289971,75.7687771,secondary,0.5
27.0107235,75.7693957,trunk,0.9
26.9924591,75.764987,secondary,0.5
26.9812115,75.7847642,tertiary,0.3
26.981503,75.7812935,tertiary,0.3
26.9262622,75.8082056,primary,0.7
26.9262823,75.8072204,primary,0.7
26.9268445,75.8079413,primary,0.7
26.9245164,75.8187214,primary,0.7
26.9246865,75.8187605,primary,0.7
26.9249351,75.8184289,primary,0.7
26.924735,75.818146,primary,0.7
26.9244064,75.8183017,primary,0.7
26.9229479,75.8271142,primary,0.7
26.9229813,75.8265464,primary,0.7
26.9210013,75.8349997,primary,0.7
26.9213738,75.835084,primary,0.7
26.9210662,75.8351139,primary,0.7
26.9211031,75.8347228,primary,0.7
26.9213115,75.834723,primary,0.7
26.9190982,75.8451135,primary,0.7
26.9380681,75.8465409,trunk,0.9
26.8132607,75.8080991,tertiary,0.3
26.8067303,75.8209559,tertiary,0.3
26.8055175,75.8139927,tertiary,0.3
26.8064868,75.8160363,tertiary,0.3
26.8063474,75.8162801,tertiary,0.3
26.8106009,75.8070775,tertiary,0.3
26.8070369,75.8059222,trunk,0.9
26.8158803,75.7992696,trunk,0.9
26.8527885,75.7791745,tertiary,0.3
26.849457,75.7781718,tertiary,0.3
26.9460694,75.8400785,secondary,0.5
26.954982,75.8427295,secondary,0.5
26.979663,75.8524471,secondary,0.5
26.946238,75.8401116,secondary,0.5
26.9702703,75.871342,trunk,0.9
26.9951358,75.8759267,secondary,0.5
26.7762059,75.8848434,tertiary,0.3
26.7770487,75.8797558,tertiary,0.3
26.782947,75.9083312,tertiary,0.3
26.7762102,75.898828,tertiary,0.3
26.7707368,75.8448873,tertiary,0.3
26.7714923,75.8561838,secondary,0.5
26.7699152,75.8509321,tertiary,0.3
26.7791539,75.842362,tertiary,0.3
26.7792608,75.8416743,tertiary,0.3
26.7794858,75.8420157,tertiary,0.3
26.7788633,75.8419511,tertiary,0.3
26.7788972,75.8421802,tertiary,0.3
26.7812338,75.8288013,tertiary,0.3
26.7811632,75.8294719,tertiary,0.3
26.7813921,75.8291398,tertiary,0.3
26.78091,75.8287896,tertiary,0.3
26.7872828,75.8266838,tertiary,0.3
26.7873142,75.825994,tertiary,0.3
26.7876369,75.8267977,tertiary,0.3
26.7871612,75.8264253,tertiary,0.3
26.7899857,75.8265971,tertiary,0.3
26.7856629,75.8230201,tertiary,0.3
26.7852155,75.8224668,trunk,0.9
26.7859053,75.8230021,tertiary,0.3
26.7903157,75.8184338,trunk,0.9
26.7661502,75.6805229,tertiary,0.3
26.8866566,75.8024883,primary,0.7
26.8861885,75.8051051,secondary,0.5
26.8920374,75.8061914,primary,0.7
26.8867609,75.8023949,primary,0.7
26.8866864,75.8023568,secondary,0.5
26.8819343,75.8000743,primary,0.7
26.7682289,75.8462532,secondary,0.5
26.7719699,75.8570794,tertiary,0.3
26.7751034,75.8513109,tertiary,0.3
26.7681471,75.8463426,secondary,0.5
26.7470047,75.8568832,trunk,0.9
26.7672256,75.8369189,trunk,0.9
26.8817053,75.9103011,tertiary,0.3
26.8741882,75.9270001,motorway,1.0
26.8693229,75.9262411,motorway,1.0
26.8773523,75.9272853,motorway,1.0
26.836564,75.8981832,tertiary,0.3
26.8363236,75.8981904,tertiary,0.3
26.8367517,75.9044799,tertiary,0.3
26.8371782,75.9156567,tertiary,0.3
26.8369191,75.9143724,tertiary,0.3
26.8414159,75.8921297,tertiary,0.3
26.8437205,75.8954994,tertiary,0.3
26.8384909,75.8922074,tertiary,0.3
26.846398,75.8919326,tertiary,0.3
26.8418379,75.8920309,tertiary,0.3
26.8297484,75.8052585,tertiary,0.3
26.8296259,75.8052606,tertiary,0.3
26.8296259,75.8052606,tertiary,0.3
26.829622,75.8054625,tertiary,0.3
26.8296896,75.8030187,tertiary,0.3
26.8297497,75.8018517,tertiary,0.3
26.8320627,75.7989034,tertiary,0.3
26.8324992,75.7983734,tertiary,0.3
26.8422962,75.8012914,tertiary,0.3
26.8661495,75.8079118,tertiary,0.3
26.8753079,75.8102807,tertiary,0.3
26.8742267,75.8098815,primary,0.7
26.8799228,75.811198,primary,0.7
26.8504142,75.8034301,tertiary,0.3
26.8488426,75.8030243,tertiary,0.3
26.8519114,75.8038082,tertiary,0.3
26.8521249,75.8038689,tertiary,0.3
26.8553956,75.8047876,tertiary,0.3
26.8555661,75.8045684,tertiary,0.3
26.8556031,75.8040386,tertiary,0.3
26.7420675,75.9096213,tertiary,0.3
26.7595491,75.9304647,tertiary,0.3
26.7650285,75.9342025,tertiary,0.3
26.7712847,75.9348593,tertiary,0.3
26.7637328,75.868082,secondary,0.5
26.7490947,75.8711806,tertiary,0.3
26.7727253,75.8666192,secondary,0.5
26.7730736,75.8664474,tertiary,0.3
26.7731213,75.8665675,secondary,0.5
26.7604361,75.8688124,secondary,0.5
26.7585616,75.7483776,tertiary,0.3
26.8386452,75.7988297,primary,0.7
26.8391096,75.8032492,primary,0.7
26.840805,75.8031653,primary,0.7
26.8446287,75.8184463,secondary,0.5
26.8507466,75.8251203,secondary,0.5
26.8409536,75.8055329,secondary,0.5
26.8412899,75.8084129,secondary,0.5
26.8470715,75.807873,tertiary,0.3
26.8437455,75.8173459,secondary,0.5
26.8423689,75.8152276,tertiary,0.3
26.8425323,75.8151309,tertiary,0.3
26.8425644,75.8156321,secondary,0.5
26.8425302,75.8158567,secondary,0.5
26.8438533,75.8176403,secondary,0.5
26.8450402,75.8189638,tertiary,0.3
26.8473139,75.8160815,tertiary,0.3
26.8494286,75.9236111,tertiary,0.3
26.8359017,75.9300005,tertiary,0.3
26.8509963,75.9248538,motorway,1.0
26.8509986,75.9246789,motorway,1.0
26.8492676,75.924609,motorway,1.0
26.8533711,75.9248044,motorway,1.0
26.8512237,75.9248608,motorway,1.0
26.8444631,75.9238959,motorway,1.0
26.8493686,75.9248084,motorway,1.0
26.8438743,75.9238857,motorway,1.0
26.7524636,75.7597699,tertiary,0.3
26.7513457,75.7600474,tertiary,0.3
26.7551244,75.7554206,motorway,1.0
26.7513111,75.7608061,motorway,1.0
26.7548205,75.756072,motorway,1.0
26.7512639,75.7611949,motorway,1.0
26.750491,75.7616485,tertiary,0.3
26.9330806,75.7663219,tertiary,0.3
26.9334818,75.766507,tertiary,0.3
26.9376399,75.7739724,tertiary,0.3
26.9377282,75.7732498,tertiary,0.3
26.9371666,75.7758374,tertiary,0.3
26.9325822,75.772663,tertiary,0.3
26.9297764,75.7716226,tertiary,0.3
26.9305163,75.7721234,tertiary,0.3
26.929799,75.7711571,tertiary,0.3
26.9327042,75.7726233,tertiary,0.3
26.9306268,75.7691513,tertiary,0.3
26.9307751,75.7685336,tertiary,0.3
26.9210796,75.7543432,tertiary,0.3
26.9222241,75.7498953,tertiary,0.3
26.9210796,75.7543432,tertiary,0.3
26.915748,75.7741752,tertiary,0.3
26.9162067,75.7697127,tertiary,0.3
26.9180309,75.7653347,tertiary,0.3
26.9193709,75.7606885,tertiary,0.3
26.9228905,75.7453153,tertiary,0.3
26.9088663,75.7386682,tertiary,0.3
26.913144,75.7383853,tertiary,0.3
26.9113452,75.7383979,tertiary,0.3
26.9111185,75.7384156,tertiary,0.3
26.9115739,75.7383893,tertiary,0.3
26.9113512,75.7387375,tertiary,0.3
26.9148274,75.7415841,tertiary,0.3
26.9147219,75.7382146,tertiary,0.3
26.9114829,75.7529403,tertiary,0.3
26.9116045,75.7473391,tertiary,0.3
26.9079907,75.7432928,tertiary,0.3
26.911531,75.7438156,tertiary,0.3
26.9149289,75.7435186,tertiary,0.3
26.9136744,75.743716,tertiary,0.3
26.9115998,75.7437283,tertiary,0.3
26.911531,75.7438156,tertiary,0.3
26.9147043,75.7436372,tertiary,0.3
26.8971042,75.7402416,tertiary,0.3
26.8836675,75.7401918,trunk,0.9
26.8986295,75.7586098,tertiary,0.3
26.8987082,75.7585927,tertiary,0.3
26.8985344,75.7587843,tertiary,0.3
26.8987039,75.758743,trunk,0.9
26.922252,75.7434684,tertiary,0.3
26.9402872,75.7733193,primary,0.7
26.9401313,75.773181,primary,0.7
26.838099,75.8024954,primary,0.7
26.8378799,75.8021516,primary,0.7
26.8402613,75.8033374,primary,0.7
26.8071239,75.8217611,tertiary,0.3
26.8069656,75.8218614,tertiary,0.3
26.9202726,75.7435164,tertiary,0.3
26.9324089,75.7310809,tertiary,0.3
26.9327913,75.7305793,tertiary,0.3
26.9345171,75.7313055,tertiary,0.3
26.9342926,75.7312132,tertiary,0.3
26.9343132,75.7321212,tertiary,0.3
26.8481857,75.8920273,tertiary,0.3
26.8486349,75.8920236,tertiary,0.3
26.8483909,75.8974464,tertiary,0.3
26.847774,75.8962973,tertiary,0.3
26.8485174,75.8973517,tertiary,0.3
26.8480041,75.896388,tertiary,0.3
26.8425962,75.9001341,tertiary,0.3
26.8461731,75.8998356,tertiary,0.3
26.8409278,75.8850705,tertiary,0.3
26.839914,75.8851044,tertiary,0.3
26.8381412,75.870782,tertiary,0.3
26.8403407,75.8707329,tertiary,0.3
26.8409283,75.8767502,tertiary,0.3
26.8552875,75.8223468,primary,0.7
26.8553587,75.8223724,primary,0.7
26.8676595,75.8080591,primary,0.7
26.8675747,75.8078957,tertiary,0.3
26.8677229,75.8080329,primary,0.7
26.8623457,75.8068227,primary,0.7
26.8677327,75.8082302,primary,0.7
26.8678378,75.8081052,primary,0.7
26.8712301,75.8089828,primary,0.7
26.8690439,75.8085532,primary,0.7
26.8710505,75.8090493,primary,0.7
26.8991291,75.8435238,secondary,0.5
26.8824139,75.8323961,secondary,0.5
26.8828966,75.8319259,secondary,0.5
26.8828491,75.8318532,secondary,0.5
26.8824139,75.8323961,secondary,0.5
26.8796571,75.8281577,secondary,0.5
26.8951499,75.8075953,secondary,0.5
26.9010776,75.8437476,trunk,0.9
26.901065,75.8441017,trunk,0.9
26.8391872,75.8332527,tertiary,0.3
26.8353053,75.8355961,tertiary,0.3
26.8359108,75.8349938,tertiary,0.3
26.8354998,75.8349012,tertiary,0.3
26.9145245,75.7941655,trunk,0.9
26.8672866,75.8033381,primary,0.7
26.873035,75.7996753,tertiary,0.3
26.8774308,75.7980918,tertiary,0.3
26.8752468,75.7991612,tertiary,0.3
26.8790778,75.7989921,tertiary,0.3
26.8768499,75.7984683,tertiary,0.3
26.8777544,75.7986705,tertiary,0.3
26.8776705,75.7986542,tertiary,0.3
26.8790139,75.7988831,primary,0.7
26.8792539,75.7988418,primary,0.7
26.8809866,75.7986683,tertiary,0.3
26.9123556,75.8160396,tertiary,0.3
26.9115447,75.8158089,primary,0.7
26.9142439,75.8056188,tertiary,0.3
26.9157018,75.8005133,tertiary,0.3
26.9261668,75.7920922,primary,0.7
26.9267374,75.7924296,primary,0.7
26.9266328,75.7922967,primary,0.7
26.9255194,75.7927479,primary,0.7
26.9427163,75.7657029,secondary,0.5
26.9428682,75.7623042,primary,0.7
26.9422535,75.7655562,tertiary,0.3
26.9427882,75.7623181,primary,0.7
26.9427832,75.7624156,primary,0.7
26.9410959,75.7696118,primary,0.7
26.9427218,75.7628962,primary,0.7
26.9431775,75.7561449,primary,0.7
26.9424797,75.7604865,primary,0.7
26.9427471,75.7621248,primary,0.7
26.9433151,75.7488812,primary,0.7
26.944426,75.743743,tertiary,0.3
26.9433845,75.7489182,primary,0.7
26.9333273,75.7346857,tertiary,0.3
26.9328531,75.735379,tertiary,0.3
26.9333048,75.736081,tertiary,0.3
26.9328329,75.7360959,tertiary,0.3
26.7579842,75.7506211,motorway,1.0
26.7570178,75.7524458,motorway,1.0
26.7578826,75.7504907,motorway,1.0
26.757091,75.7520039,motorway,1.0
26.8572025,75.6783822,tertiary,0.3
26.8570369,75.6780071,tertiary,0.3
26.8571265,75.6777336,motorway,1.0
26.8568917,75.6779725,motorway,1.0
26.8337673,75.6800483,motorway,1.0
26.8293297,75.6816689,motorway,1.0
26.8344158,75.680046,motorway,1.0
26.8291166,75.6819585,motorway,1.0
26.8376599,75.6790506,tertiary,0.3
26.8550714,75.6785966,motorway,1.0
26.8530337,75.6791431,motorway,1.0
26.8551196,75.6784415,motorway,1.0
26.8532177,75.6789405,motorway,1.0
26.8510121,75.679299,motorway,1.0
26.8457328,75.6794905,motorway,1.0
26.8498984,75.6795252,motorway,1.0
26.8454237,75.6796429,motorway,1.0
26.8422177,75.6793917,motorway,1.0
26.8393463,75.6793357,motorway,1.0
26.8411845,75.6795147,motorway,1.0
26.8390962,75.679473,motorway,1.0
26.8172765,75.6906306,tertiary,0.3
26.8259922,75.6836512,motorway,1.0
26.8200082,75.6887641,motorway,1.0
26.8260594,75.6837696,motorway,1.0
26.8198007,75.6891369,motorway,1.0
26.8197018,75.6890308,motorway,1.0
26.8176295,75.6908044,motorway,1.0
26.8177647,75.6908803,motorway,1.0
26.817377,75.6912274,motorway,1.0
26.8159431,75.6922386,motorway,1.0
26.8076314,75.6998738,motorway,1.0
26.8160018,75.692391,motorway,1.0
26.8073558,75.7003141,motorway,1.0
26.803158,75.7037166,tertiary,0.3
26.8031045,75.7043146,tertiary,0.3
26.8123229,75.6959671,tertiary,0.3
26.8104367,75.697293,motorway,1.0
26.8122444,75.6955656,motorway,1.0
26.809991,75.6978934,motorway,1.0
26.8120941,75.6959189,motorway,1.0
26.8099507,75.6980775,tertiary,0.3
26.8074459,75.7003764,tertiary,0.3
26.8118037,75.6957133,tertiary,0.3
26.8074976,75.699821,tertiary,0.3
26.8043723,75.7027522,motorway,1.0
26.7949344,75.7115177,motorway,1.0
26.7946368,75.7120141,motorway,1.0
26.7945621,75.7094804,secondary,0.5
26.7948514,75.7105108,secondary,0.5
26.7988815,75.7355139,secondary,0.5
26.7810393,75.7237617,tertiary,0.3
26.7908811,75.7153076,motorway,1.0
26.7856035,75.7200999,motorway,1.0
26.7909067,75.7155051,motorway,1.0
26.7853918,75.7204879,motorway,1.0
26.7839032,75.721639,motorway,1.0
26.7807948,75.7243926,motorway,1.0
26.7808853,75.7245205,motorway,1.0
26.7805746,75.7247965,motorway,1.0
26.7794529,75.7257892,motorway,1.0
26.7785531,75.7265994,motorway,1.0
26.7794396,75.7255916,motorway,1.0
26.7787435,75.7262094,motorway,1.0
26.7720408,75.7341539,motorway,1.0
26.7734645,75.7324363,motorway,1.0
26.7717343,75.734715,motorway,1.0
26.7734463,75.7327086,motorway,1.0
26.767947,75.7380978,motorway,1.0
26.7660153,75.7398775,motorway,1.0
26.7675419,75.7386635,motorway,1.0
26.7659395,75.7401442,motorway,1.0
26.7532015,75.757335,tertiary,0.3
26.749653,75.7632984,tertiary,0.3
26.7504007,75.7625391,motorway,1.0
26.9580671,75.7912873,secondary,0.5
26.9577829,75.7914658,secondary,0.5
26.9557197,75.7929155,secondary,0.5
26.9577377,75.7916557,secondary,0.5
26.957241,75.7855613,tertiary,0.3
26.950396,75.7872388,tertiary,0.3
26.8867789,75.7553013,tertiary,0.3
26.8870658,75.7565811,tertiary,0.3
26.8679726,75.7729843,tertiary,0.3
26.867898,75.773068,tertiary,0.3
26.865939,75.7718868,tertiary,0.3
26.8003764,75.8010164,tertiary,0.3
26.8011687,75.8024555,tertiary,0.3
26.7524055,75.8513474,tertiary,0.3
26.7538932,75.8498408,tertiary,0.3
26.7475074,75.856216,trunk,0.9
26.7539764,75.8498856,trunk,0.9
26.7585868,75.8454972,trunk,0.9
26.753833,75.8501423,trunk,0.9
26.7540934,75.8500275,tertiary,0.3
26.7538961,75.8502188,tertiary,0.3
26.7803161,75.858927,tertiary,0.3
26.7804288,75.8590734,tertiary,0.3
26.7800746,75.8589985,tertiary,0.3
26.7756978,75.8601544,tertiary,0.3
26.7750808,75.8619565,tertiary,0.3
26.7629947,75.9239771,motorway,1.0
26.7596299,75.921925,motorway,1.0
26.7631637,75.9242186,motorway,1.0
26.7594129,75.9219369,motorway,1.0
26.7599481,75.92216,motorway,1.0
26.7612794,75.9230543,motorway,1.0
26.7595564,75.9220438,motorway,1.0
26.7609675,75.9230319,motorway,1.0
26.7719253,75.9256057,motorway,1.0
26.7768864,75.9257183,motorway,1.0
26.7708557,75.9257211,motorway,1.0
26.7763606,75.9258784,motorway,1.0
26.7794508,75.9258408,motorway,1.0
26.7816731,75.925794,motorway,1.0
26.7816495,75.9256438,motorway,1.0
26.7821024,75.9256346,motorway,1.0
26.7896725,75.9262364,motorway,1.0
26.7962159,75.9261543,motorway,1.0
26.7888476,75.9262481,motorway,1.0
26.795467,75.9264379,motorway,1.0
26.8016051,75.9249435,motorway,1.0
26.8036539,75.9242972,motorway,1.0
26.7997675,75.9255756,motorway,1.0
26.803154,75.9246358,motorway,1.0
26.8070572,75.9230007,motorway,1.0
26.8105639,75.9216523,motorway,1.0
26.8057416,75.9236648,motorway,1.0
26.8104134,75.9218644,motorway,1.0
26.8130961,75.9208916,motorway,1.0
26.8185747,75.9191456,motorway,1.0
26.8167227,75.9194968,motorway,1.0
26.819266,75.9187919,motorway,1.0
26.8660319,75.9256124,motorway,1.0
26.8673825,75.9258037,motorway,1.0
26.8647505,75.9256324,motorway,1.0
26.867049,75.9259185,motorway,1.0
26.8619822,75.9252157,motorway,1.0
26.8610824,75.9251559,motorway,1.0
26.8610475,75.9253126,motorway,1.0
26.8605979,75.9252944,motorway,1.0
26.9008582,75.7923683,tertiary,0.3
26.9022354,75.7880386,tertiary,0.3
26.898174,75.7888179,tertiary,0.3
26.8948537,75.7846274,tertiary,0.3
26.8936258,75.7813541,tertiary,0.3
26.8920761,75.7769924,tertiary,0.3
26.8912393,75.7741201,tertiary,0.3
26.890202,75.7696023,tertiary,0.3
26.8788177,75.7698964,primary,0.7
26.8783063,75.7707598,primary,0.7
26.9057402,75.7296266,tertiary,0.3
26.9056503,75.7279983,tertiary,0.3
26.901973,75.6979047,tertiary,0.3
26.9011477,75.7085872,tertiary,0.3
26.9051664,75.7253863,tertiary,0.3
26.9050883,75.72488,tertiary,0.3
26.9044077,75.7185854,tertiary,0.3
26.905809,75.7298843,tertiary,0.3
26.898953,75.750967,tertiary,0.3
26.90239,75.7521312,tertiary,0.3
26.90275,75.7534518,tertiary,0.3
26.9029778,75.7534014,tertiary,0.3
26.8986474,75.7511331,tertiary,0.3
26.9001124,75.7513265,tertiary,0.3
26.8970491,75.7531644,tertiary,0.3
26.902156,75.7930536,secondary,0.5
26.9018416,75.7900388,secondary,0.5
26.9021974,75.7931513,secondary,0.5
26.9019998,75.7905601,secondary,0.5
26.902487,75.790085,tertiary,0.3
26.9023437,75.7930559,secondary,0.5
26.9020854,75.7931101,secondary,0.5
26.7986835,75.7083691,tertiary,0.3
26.8006363,75.7063832,motorway,1.0
26.7958769,75.7111195,tertiary,0.3
26.7989938,75.7079146,motorway,1.0
26.7983137,75.7082252,tertiary,0.3
26.7990548,75.7075252,tertiary,0.3
26.7986764,75.7082175,motorway,1.0
26.7949372,75.7117306,motorway,1.0
26.7519571,75.7599998,motorway,1.0
26.7521558,75.7593711,motorway,1.0
26.8229235,75.6863327,motorway,1.0
26.8007859,75.7064063,tertiary,0.3
26.8214135,75.6877184,motorway,1.0
26.7997691,75.7068885,tertiary,0.3
26.8213435,75.6875785,motorway,1.0
26.8008107,75.705881,tertiary,0.3
26.8233844,75.6857252,motorway,1.0
26.7998393,75.7072879,tertiary,0.3
26.8143778,75.6938022,motorway,1.0
26.7947788,75.711392,secondary,0.5
26.813305,75.6945155,motorway,1.0
26.7946919,75.7124943,secondary,0.5
26.8134157,75.6946595,motorway,1.0
26.8147112,75.6933227,motorway,1.0
26.7948531,75.7121163,secondary,0.5
26.8008687,75.7059633,motorway,1.0
26.8005553,75.7062557,motorway,1.0
26.7990933,75.7076279,motorway,1.0
26.7986215,75.7080577,motorway,1.0
26.7572296,75.752351,tertiary,0.3
26.8683322,75.7327081,tertiary,0.3
26.8671327,75.7327333,secondary,0.5
26.8682444,75.7324918,tertiary,0.3
26.8715256,75.7312414,secondary,0.5
26.8708413,75.7293415,secondary,0.5
26.8702704,75.7284246,secondary,0.5
26.8707246,75.7253373,secondary,0.5
26.866938,75.7282292,secondary,0.5
26.869351,75.7265511,secondary,0.5
26.8728427,75.7234709,secondary,0.5
26.8876209,75.737952,tertiary,0.3
26.8601961,75.7333468,tertiary,0.3
26.8647926,75.7295294,secondary,0.5
26.863134,75.7311641,tertiary,0.3
26.8597058,75.7336975,tertiary,0.3
26.8510794,75.7394915,tertiary,0.3
26.8426905,75.7453602,tertiary,0.3
26.8426169,75.7454527,tertiary,0.3
26.8425669,75.7457503,tertiary,0.3
26.8453066,75.7443705,tertiary,0.3
26.8428021,75.7457182,tertiary,0.3
26.8432018,75.7481689,tertiary,0.3
26.8415485,75.7464996,tertiary,0.3
26.8413479,75.74679,secondary,0.5
26.8411159,75.7472077,secondary,0.5
26.8341932,75.7518675,tertiary,0.3
26.8381463,75.7489673,tertiary,0.3
26.8360404,75.7511058,tertiary,0.3
26.8362546,75.7505191,secondary,0.5
26.8342358,75.7523082,secondary,0.5
26.8350037,75.7516975,secondary,0.5
26.8340559,75.7526002,tertiary,0.3
26.8338187,75.7522131,tertiary,0.3
26.8399188,75.7605374,secondary,0.5
26.8438655,75.7628969,tertiary,0.3
26.8450264,75.7636083,secondary,0.5
26.8427164,75.7622811,secondary,0.5
26.8347457,75.7575535,tertiary,0.3
26.8306263,75.7549436,tertiary,0.3
26.8402275,75.7676645,tertiary,0.3
26.9069868,75.8410928,tertiary,0.3
26.879621,75.7434992,tertiary,0.3
26.8795432,75.7434107,tertiary,0.3
26.8784852,75.7705848,primary,0.7
26.8641981,75.789197,tertiary,0.3
26.8991808,75.8121466,primary,0.7
26.9423099,75.763088,secondary,0.5
26.9319016,75.7517354,secondary,0.5
26.9341177,75.7540973,secondary,0.5
26.9363601,75.7562678,tertiary,0.3
26.9371982,75.7573657,secondary,0.5
26.9318614,75.7518009,secondary,0.5
26.9332485,75.7529493,tertiary,0.3
26.8983207,75.8011788,secondary,0.5
26.8951095,75.8088557,primary,0.7
26.9006677,75.844172,trunk,0.9
26.906188,75.7385912,tertiary,0.3
26.9691381,75.7165737,tertiary,0.3
26.8996779,75.7527517,tertiary,0.3
26.8993065,75.7540561,tertiary,0.3
26.8994784,75.7534436,tertiary,0.3
26.8106397,75.6658714,tertiary,0.3
26.8104694,75.6679531,tertiary,0.3
26.8066989,75.7085964,tertiary,0.3
26.8007985,75.7294379,tertiary,0.3
26.8058856,75.7294143,tertiary,0.3
26.7992154,75.7492572,tertiary,0.3
26.800688,75.7493233,tertiary,0.3
26.7997157,75.7491325,tertiary,0.3
26.8009956,75.7492193,tertiary,0.3
26.8001538,75.7828701,tertiary,0.3
26.8052493,75.7931131,tertiary,0.3
26.8064625,75.7926443,tertiary,0.3
26.7992916,75.7826105,tertiary,0.3
26.7990516,75.7826222,tertiary,0.3
26.9155439,75.8246443,tertiary,0.3
26.915894,75.8246986,tertiary,0.3
26.9153323,75.8247059,tertiary,0.3
26.9157949,75.8248202,tertiary,0.3
26.9152118,75.8245886,tertiary,0.3
26.915117,75.8245882,trunk,0.9
26.9168292,75.8159957,trunk,0.9
26.9201112,75.7925628,tertiary,0.3
26.920116,75.7926862,tertiary,0.3
26.9186819,75.7919614,tertiary,0.3
26.9091089,75.7904702,tertiary,0.3
26.908975,75.790529,tertiary,0.3
26.7497079,75.7641983,motorway,1.0
26.8614324,75.6727191,tertiary,0.3
26.8361958,75.758093,tertiary,0.3
26.8352219,75.7564247,tertiary,0.3
26.8350872,75.7556793,tertiary,0.3
26.9092571,75.696847,tertiary,0.3
26.9485699,75.761778,tertiary,0.3
27.0018281,75.8763051,trunk,0.9
26.8424301,75.9468556,tertiary,0.3
26.9104442,75.9322096,tertiary,0.3
26.9108603,75.927844,tertiary,0.3
26.9917887,75.65827,tertiary,0.3
27.0008716,75.6507182,tertiary,0.3
26.8532956,75.8697303,tertiary,0.3
26.8436538,75.9232044,tertiary,0.3
27.012159,75.6500216,tertiary,0.3
26.849804,75.9457613,tertiary,0.3
26.8443998,75.9340037,tertiary,0.3
